X,Y,ELEV,TIME,NORTH_VEL,EAST_VEL,DOWN_VEL,ROLL,PITCH,HEADING,ELEVATION
174510.534,284828.448,268.4415,314559.2258,0.1746,27.8893,-0.1396,0.6558,1.0293,3.6063,268.4415
174510.577,284838.885,268.3696,314559.6005,0.2525,27.8471,-0.277,1.0523,0.8086,4.3112,268.3696
174510.659,284849.293,268.2561,314559.9751,0.3657,27.7662,-0.4011,1.2988,0.3347,5.2705,268.2561
174510.787,284859.681,268.0994,314560.3497,0.4648,27.6945,-0.4209,0.8315,-0.1892,6.4222,268.0994
174510.95,284870.063,267.9085,314560.7244,0.6281,27.6945,-0.5534,1.3852,-0.2789,7.8255,267.9085
174511.185,284880.436,267.6615,314561.099,0.8299,27.69,-0.7483,2.4388,-0.13,9.8824,267.6615
174511.509,284890.791,267.3854,314561.4736,1.0716,27.6115,-0.7143,3.2131,-0.0838,12.0465,267.3854
174511.925,284901.121,267.1191,314561.8483,1.3391,27.5075,-0.6809,3.3563,-0.0082,13.944,267.1191
174512.443,284911.418,266.8723,314562.2229,1.6271,27.4682,-0.6444,3.8076,-0.0002,15.573,266.8723
174513.081,284921.675,266.6593,314562.5975,1.9566,27.323,-0.5628,4.3183,0.1989,17.0448,266.6593
174513.846,284931.884,266.4612,314562.9722,2.3177,27.1545,-0.4737,4.1517,0.0275,18.0634,266.4612
174514.74,284942.044,266.2767,314563.3468,2.6665,27.0602,-0.4871,4.0438,-0.4261,18.7929,266.2767
174515.762,284952.166,266.1003,314563.7214,2.9875,26.9868,-0.4538,3.8606,-0.8999,19.4938,266.1003
174516.917,284962.259,265.9483,314564.0961,3.3201,26.8805,-0.3287,3.613,-0.8178,20.1233,265.9483
174518.176,284972.323,265.8143,314564.4707,3.6025,26.7913,-0.3738,3.1765,-0.5154,20.2122,265.8143
174519.534,284982.358,265.6381,314564.8453,3.8441,26.7707,-0.6006,3.4034,-0.5392,19.9258,265.6381
174520.997,284992.363,265.4016,314565.2199,4.1213,26.6666,-0.7031,3.445,-0.8232,19.4522,265.4016
174522.569,285002.341,265.1221,314565.5946,4.4096,26.5782,-0.7932,3.0812,-0.9933,19.0099,265.1221
174524.236,285012.303,264.781,314565.9692,4.697,26.5595,-1.011,3.0326,-1.2622,18.4449,264.781
174526.007,285022.258,264.3685,314566.3439,4.9519,26.5744,-1.2046,2.4685,-1.7745,18.2779,264.3685
174527.877,285032.215,263.9161,314566.7185,5.1843,26.5709,-1.2186,1.8082,-2.1242,18.615,263.9161
174529.81,285042.191,263.434,314567.0931,5.3389,26.6267,-1.3449,1.3177,-1.9432,18.941,263.434
174531.791,285052.185,262.8832,314567.4677,5.4209,26.7011,-1.5925,-0.0642,-1.6092,19.1231,262.8832
174533.791,285062.196,262.2686,314567.8424,5.4022,26.7525,-1.7279,-2.27,-1.4254,19.4266,262.2686
174535.762,285072.241,261.6322,314568.217,5.2937,26.8375,-1.6571,-3.3481,-1.3577,20.1917,261.6322
174537.678,285082.331,261.0229,314568.5917,5.1176,26.9906,-1.5858,-3.7478,-1.2217,21.199,261.0229
174539.518,285092.466,260.4371,314568.9663,4.9076,27.1164,-1.6017,-4.0632,-1.0607,22.1234,260.4371
174541.278,285102.646,259.847,314569.3409,4.6405,27.208,-1.5541,-4.7436,-0.7726,22.7392,259.847
174542.923,285112.876,259.256,314569.7156,4.337,27.3453,-1.5629,-5.1133,-0.3666,22.554,259.256
174544.464,285123.148,258.6433,314570.0902,4.0776,27.471,-1.7376,-4.3736,0.1441,21.9854,258.6433
174545.906,285133.441,258.007,314570.4648,3.7897,27.4947,-1.6221,-3.8513,0.2685,20.9599,258.007
174547.256,285143.747,257.458,314570.8394,3.5983,27.4829,-1.2919,-3.6395,0.4904,19.4729,257.458
174548.526,285154.054,256.9967,314571.2141,3.3854,27.5104,-1.1517,-3.0592,0.692,17.9111,256.9967
174549.729,285164.358,256.6166,314571.5887,3.2674,27.5054,-0.9146,-1.5973,0.3276,16.6522,256.6166
174550.911,285174.654,256.3234,314571.9633,3.22,27.4672,-0.6737,-1.0183,-0.2929,15.823,256.3234
174552.078,285184.952,256.0919,314572.338,3.202,27.4705,-0.5618,-1.092,-0.6365,14.9191,256.0919
174553.227,285195.261,255.8817,314572.7126,3.1243,27.5586,-0.5392,-1.1417,-0.7633,14.1697,255.8817
174554.356,285205.585,255.7099,314573.0872,3.0769,27.5752,-0.4299,-0.8755,-0.6822,13.5432,255.7099
174555.467,285215.922,255.5592,314573.4619,3.0903,27.5728,-0.3808,-0.0447,-0.5507,13.2155,255.5592
174556.595,285226.259,255.4216,314573.8365,3.1643,27.5849,-0.3467,0.8792,-0.3778,13.3379,255.4216
174557.766,285236.589,255.3112,314574.2111,3.3012,27.5463,-0.2621,1.1168,-0.1993,13.8317,255.3112
174558.972,285246.904,255.2488,314574.5858,3.3096,27.5131,-0.0575,0.3908,-0.3313,14.6318,255.2488
174560.194,285257.213,255.2666,314574.9604,3.4102,27.4802,0.185,0.7582,-0.5606,15.8736,255.2666
174561.453,285267.517,255.3494,314575.3351,3.4928,27.514,0.2375,1.4413,-0.7763,17.3123,255.3494
174562.732,285277.819,255.4589,314575.7097,3.5144,27.5063,0.2877,2.0266,-1.0199,18.1774,255.4589
174564.034,285288.125,255.5619,314576.0843,3.6376,27.4871,0.243,2.7784,-1.3698,17.9926,255.5619
174565.387,285298.433,255.6075,314576.4589,3.8021,27.525,0.0277,3.3881,-1.7807,17.012,255.6075
174566.823,285308.747,255.6008,314576.8336,4.0518,27.5434,-0.0532,3.8611,-2.0743,15.9427,255.6008
174568.374,285319.071,255.5936,314577.2082,4.4148,27.5381,0.024,4.2959,-1.9495,15.2317,255.5936
174570.05,285329.401,255.5961,314577.5828,4.7591,27.5507,0.034,3.9531,-1.7047,15.1308,255.5961
174571.852,285339.734,255.5976,314577.9575,5.0244,27.6042,-0.0885,3.0839,-1.4687,15.819,255.5976
174573.731,285350.072,255.5582,314578.3321,5.1706,27.5921,-0.1567,2.9913,-1.5561,16.8681,255.5582
174575.676,285360.413,255.4908,314578.7067,5.388,27.5747,-0.1599,2.8725,-1.7479,17.8381,255.4908
174577.681,285370.761,255.4289,314579.0814,5.5261,27.629,-0.1449,2.4752,-1.6716,18.334,255.4289
174579.743,285381.11,255.4015,314579.456,5.6441,27.6113,-0.0589,2.134,-0.9735,18.4323,255.4015
174581.851,285391.447,255.3763,314579.8306,5.7825,27.5316,-0.0733,1.5894,-0.1092,18.2053,255.3763
174583.994,285401.763,255.326,314580.2053,5.8561,27.4739,-0.1514,1.3738,0.2725,17.8179,255.326
174586.17,285412.05,255.2555,314580.5799,5.966,27.4286,-0.2235,1.524,0.2137,17.4097,255.2555
174588.382,285422.309,255.2065,314580.9545,6.0072,27.341,-0.0587,1.245,-0.17,17.1822,255.2065
174590.617,285432.551,255.2305,314581.3292,6.1307,27.2742,0.1805,1.3654,-0.1932,16.8334,255.2305
174592.887,285442.775,255.2946,314581.7038,6.1788,27.2643,0.1536,1.7063,-0.1943,16.7213,255.2946
174595.185,285452.983,255.3447,314582.0784,6.2834,27.2087,0.1157,2.0871,-0.3631,16.7095,255.3447
174597.532,285463.169,255.4002,314582.4531,6.4144,27.1213,0.2019,1.5492,-0.166,17.0736,255.4002
174599.911,285473.335,255.4512,314582.8277,6.487,27.076,0.0828,1.081,0.2596,17.5781,255.4512
174602.308,285483.479,255.452,314583.2023,6.5143,27.0455,-0.0687,0.8602,0.2625,18.4368,255.452
174604.712,285493.603,255.4599,314583.577,6.5037,26.9888,0.1217,0.4315,-0.0357,19.2441,255.4599
174607.115,285503.718,255.5702,314583.9516,6.5059,26.9549,0.4413,0.0465,-0.3399,19.9197,255.5702
174609.499,285513.832,255.761,314584.3262,6.4622,26.9853,0.5839,0.7394,-0.373,20.0911,255.761
174611.883,285523.941,256.0114,314584.7009,6.4432,26.9607,0.676,0.6587,-0.1788,19.9696,256.0114
174614.27,285534.04,256.2572,314585.0755,6.4731,26.8976,0.6661,0.8691,-0.1845,19.6868,256.2572
174616.661,285544.131,256.4834,314585.4501,6.4948,26.8965,0.6048,0.63,-0.3727,19.0572,256.4834
174619.057,285554.216,256.7012,314585.8248,6.4889,26.9247,0.5399,-0.0948,-0.4418,18.4175,256.7012
174621.447,285564.303,256.9157,314586.1994,6.4501,26.9089,0.5647,-0.3591,-0.3055,18.0185,256.9157
174623.829,285574.389,257.127,314586.574,6.4448,26.883,0.5658,-0.3541,0.0236,17.8728,257.127
174626.194,285584.467,257.3228,314586.9487,6.3535,26.891,0.5015,-1.1757,0.2562,17.6403,257.3228
174628.517,285594.542,257.522,314587.3233,6.2213,26.8773,0.5223,-1.0879,0.2705,17.4168,257.522
174630.802,285604.613,257.7189,314587.6979,6.1464,26.8374,0.5402,-0.7868,0.1055,17.2935,257.7189
174633.062,285614.682,257.9042,314588.0726,6.0971,26.8567,0.5009,-0.797,-0.2146,17.1315,257.9042
174635.301,285624.755,258.0875,314588.4472,6.0646,26.9025,0.4637,-0.4937,-0.3949,17.1172,258.0875
174637.525,285634.833,258.2826,314588.8218,5.9854,26.8947,0.542,-0.3677,-0.3162,17.2627,258.2826
174639.728,285644.914,258.4954,314589.1965,5.9481,26.8867,0.5711,-0.8495,-0.1355,17.3321,258.4954
174641.903,285654.997,258.7001,314589.5711,5.8784,26.9266,0.5573,-1.0797,-0.3612,17.2947,258.7001
174644.056,285665.09,258.9512,314589.9457,5.7914,26.951,0.7431,-1.1377,-0.5329,17.5321,258.9512
174646.181,285675.198,259.26,314590.3204,5.7302,26.9589,0.8846,-0.8437,-0.4799,17.796,259.26
174648.279,285685.317,259.5764,314590.695,5.6636,27.0084,0.8065,-0.531,-0.3695,17.867,259.5764
174650.361,285695.44,259.8544,314591.0696,5.634,27.0171,0.6362,-0.3724,-0.0289,17.75,259.8544
174652.424,285705.558,260.0762,314591.4443,5.5538,26.9886,0.5253,-0.6857,0.1019,17.6367,260.0762
174654.458,285715.677,260.2531,314591.8189,5.485,26.9769,0.4796,-0.912,0.0195,17.2444,260.2531
174656.462,285725.795,260.4351,314592.1935,5.4032,27.0215,0.505,-1.2811,-0.1053,16.7215,260.4351
174658.434,285735.916,260.6524,314592.5682,5.2952,27.0065,0.6201,-1.0968,-0.0638,16.3733,260.6524
174660.378,285746.035,260.9187,314592.9428,5.2514,26.9649,0.8179,-0.9519,0.0719,16.157,260.9187
174662.295,285756.148,261.2529,314593.3174,5.1896,26.9748,0.9713,-0.7992,0.3287,15.9319,261.2529
174664.194,285766.251,261.6465,314593.6921,5.1422,26.9583,1.0556,-0.8442,0.6255,15.7975,261.6465
174666.073,285776.337,262.0452,314594.0667,5.0569,26.8815,1.0324,-0.6786,0.5234,15.8611,262.0452
174667.921,285786.407,262.4192,314594.4413,5.0186,26.8282,1.0083,-0.5774,0.0544,15.6275,262.4192
174669.747,285796.47,262.7872,314594.816,4.9261,26.8762,0.9696,-1.1046,-0.2312,15.2888,262.7872
174671.536,285806.542,263.1593,314595.1906,4.8056,26.8807,0.97,-0.8545,-0.2897,15.0624,263.1593
174673.299,285816.618,263.5047,314595.5652,4.7737,26.8592,0.8706,-0.6668,-0.3385,14.9141,263.5047
174675.041,285826.7,263.7766,314595.9399,4.7332,26.9233,0.6062,-0.3045,-0.8707,14.7598,263.7766
174676.774,285836.8,263.9572,314596.3145,4.7041,27.0016,0.3364,-0.2005,-1.2063,14.6839,263.9572
174678.498,285846.92,264.055,314596.6891,4.6874,27.023,0.1021,-0.6425,-1.1545,14.7078,264.055
174680.22,285857.06,264.0317,314597.0638,4.7165,27.0653,-0.2057,-0.3854,-1.1311,15.0724,264.0317
174681.951,285867.217,263.8969,314597.4384,4.7117,27.1448,-0.4965,-0.399,-1.303,15.6451,263.8969
174683.68,285877.392,263.6821,314597.813,4.6809,27.1725,-0.6616,-0.2769,-1.3801,16.3877,263.6821
174685.407,285887.588,263.4078,314598.1877,4.7261,27.1943,-0.733,-0.0998,-1.126,17.003,263.4078
174687.136,285897.801,263.1008,314598.5623,4.7083,27.2668,-0.8714,-0.2046,-0.7905,17.4283,263.1008
174688.862,285908.022,262.7639,314598.9369,4.6883,27.2984,-0.958,-0.1313,-0.5326,17.6567,262.7639
174690.586,285918.246,262.4146,314599.3116,4.6945,27.267,-0.9297,-0.117,-0.4707,17.77,262.4146
174692.313,285928.473,262.0583,314599.6862,4.7308,27.2802,-0.9606,0.1484,-0.4843,17.7036,262.0583
174694.052,285938.698,261.6833,314600.0608,4.7507,27.3031,-1.0616,0.2517,-0.4557,17.5803,261.6833
174695.803,285948.92,261.2973,314600.4355,4.7605,27.2606,-0.9983,0.0611,-0.4759,17.4191,261.2973
174697.566,285959.139,260.9317,314600.8101,4.8269,27.2296,-0.8869,-0.1731,-0.3749,17.2866,260.9317
174699.338,285969.357,260.6061,314601.1847,4.8286,27.2713,-0.8413,-0.0833,-0.2374,17.3613,260.6061
174701.117,285979.57,260.2983,314601.5594,4.8575,27.2521,-0.8335,0.5952,0.0134,17.6351,260.2983
174702.913,285989.77,259.9988,314601.934,4.9076,27.1749,-0.7794,0.7628,0.2293,17.8451,259.9988
174704.721,285999.952,259.7113,314602.3086,4.9424,27.1371,-0.7362,0.488,0.1447,17.7429,259.7113
174706.543,286010.119,259.4395,314602.6833,4.9726,27.1386,-0.7213,0.7533,-0.0149,17.5646,259.4395
174708.383,286020.276,259.2081,314603.0579,5.0193,27.0774,-0.5292,1.0732,-0.1112,17.4497,259.2081
174710.252,286030.418,259.0335,314603.4325,5.1343,26.9986,-0.358,1.1548,-0.025,17.1735,259.0335
174712.152,286040.541,258.9037,314603.8072,5.2054,26.9982,-0.3033,1.2083,0.0558,16.9694,258.9037
174714.087,286050.646,258.8075,314604.1818,5.3024,26.9437,-0.2688,1.289,0.3722,16.9567,258.8075
174716.053,286060.724,258.7191,314604.5564,5.3951,26.8313,-0.2319,1.2648,0.5017,17.1451,258.7191
174718.044,286070.775,258.6202,314604.9311,5.4552,26.7743,-0.2736,1.4539,0.4901,17.3222,258.6202
174720.066,286080.8,258.5107,314605.3057,5.5285,26.7348,-0.3236,1.3898,0.466,17.4382,258.5107
174722.115,286090.797,258.4109,314605.6803,5.5755,26.6316,-0.2482,1.2428,0.5101,17.5409,258.4109
174724.186,286100.764,258.3203,314606.055,5.6611,26.5124,-0.1888,1.1883,0.7725,17.5482,258.3203
174726.281,286110.699,258.2387,314606.4296,5.7124,26.4752,-0.2055,1.0654,0.943,17.649,258.2387
174728.397,286120.596,258.1774,314606.8042,5.7431,26.3664,-0.1597,0.8143,1.0713,17.8882,258.1774
174730.522,286130.455,258.1316,314607.1789,5.7804,26.2374,-0.0929,0.6816,0.9549,18.1807,258.1316
174732.654,286140.284,258.0959,314607.5535,5.806,26.1726,-0.0704,0.6808,0.6746,18.5434,258.0959
174734.798,286150.087,258.0687,314607.9281,5.8232,26.1442,-0.0992,0.6529,0.5592,19.0504,258.0687
174736.948,286159.866,258.0465,314608.3028,5.8228,26.0564,-0.0708,0.7791,0.6899,19.6739,258.0465
174739.103,286169.621,258.0046,314608.6774,5.8536,25.9573,-0.1241,0.9616,0.7584,20.0667,258.0046
174741.262,286179.35,257.9233,314609.052,5.8586,25.9393,-0.2694,0.9083,0.5175,20.104,257.9233
174743.43,286189.055,257.8289,314609.4267,5.8816,25.8765,-0.2685,0.5984,0.441,19.9703,257.8289
174745.605,286198.741,257.7396,314609.8013,5.8976,25.7974,-0.2234,0.3792,0.5638,19.9556,257.7396
174747.787,286208.41,257.6378,314610.1759,5.9352,25.7569,-0.296,0.5851,0.5598,20.051,257.6378
174749.977,286218.057,257.5092,314610.5506,5.9636,25.7263,-0.3871,0.6274,0.3092,20.1749,257.5092
174752.177,286227.686,257.3961,314610.9252,5.9498,25.6785,-0.2372,0.4449,0.2043,20.3937,257.3961
174754.376,286237.307,257.321,314611.2998,5.9634,25.6156,-0.1652,0.6342,0.5086,20.4162,257.321
174756.581,286246.908,257.2325,314611.6744,5.9927,25.6014,-0.2961,0.6836,0.3309,20.3971,257.2325
174758.801,286256.492,257.1208,314612.0491,6.0219,25.5621,-0.3097,0.511,0.0482,20.5127,257.1208
174761.026,286266.069,257.0201,314612.4237,6.0278,25.5152,-0.2225,0.3442,0.0759,20.7162,257.0201
174763.252,286275.637,256.9286,314612.7984,6.0421,25.4978,-0.2477,0.9065,0.2873,20.7798,256.9286
174765.491,286285.187,256.8282,314613.173,6.1002,25.4736,-0.2597,0.9593,0.412,20.6596,256.8282
174767.742,286294.719,256.779,314613.5476,6.066,25.3992,-0.0084,0.328,0.3904,20.343,256.779
174769.986,286304.235,256.7934,314613.9222,6.1066,25.3324,0.1316,0.4276,0.3946,19.8414,256.7934
174772.237,286313.736,256.861,314614.2969,6.0966,25.3511,0.2542,0.3801,0.283,19.533,256.861
174774.488,286323.227,256.9935,314614.6715,6.0722,25.3128,0.4122,0.1532,0.2662,19.3412,256.9935
174776.724,286332.707,257.1803,314615.0462,6.0363,25.2512,0.5608,0.1323,0.2251,19.1065,257.1803
174778.944,286342.179,257.3986,314615.4208,6.0026,25.2555,0.62,0.2302,0.256,18.8537,257.3986
174781.16,286351.64,257.6306,314615.7954,5.9947,25.2422,0.6189,0.2174,0.3784,18.6316,257.6306
174783.365,286361.089,257.8947,314616.1701,5.9331,25.1856,0.7628,0.2859,0.3877,18.4661,257.8947
174785.553,286370.526,258.1891,314616.5447,5.9164,25.138,0.8325,0.3769,0.1035,18.0878,258.1891
174787.726,286379.962,258.4917,314616.9193,5.8696,25.1965,0.8113,0.463,-0.4687,17.5304,258.4917
174789.89,286389.406,258.8027,314617.294,5.8528,25.2261,0.7902,1.1101,-0.7984,17.042,258.8027
174792.064,286398.863,259.1109,314617.6686,5.946,25.2295,0.8279,1.5943,-0.8845,16.4438,259.1109
174794.259,286408.334,259.4351,314618.0432,5.983,25.2769,0.9319,1.2183,-0.8358,15.804,259.4351
174796.482,286417.815,259.7884,314618.4179,6.0328,25.3157,0.9252,0.868,-0.5351,15.3801,259.7884
174798.712,286427.306,260.1429,314618.7925,6.0366,25.321,0.9484,0.8729,-0.3955,15.305,260.1429
174800.955,286436.805,260.4757,314619.1671,6.1009,25.3216,0.8681,0.6707,-0.22,15.4389,260.4757
174803.205,286446.31,260.7797,314619.5418,6.0892,25.3768,0.7878,0.5939,-0.1889,15.8785,260.7797
174805.448,286455.818,261.0635,314619.9164,6.0534,25.3791,0.6914,1.2153,-0.1021,16.2924,261.0635
174807.693,286465.324,261.3176,314620.291,6.0964,25.3322,0.6483,1.309,-0.1887,16.4108,261.3176
174809.942,286474.826,261.5495,314620.6656,6.086,25.3576,0.6125,0.994,-0.4884,16.2683,261.5495
174812.197,286484.332,261.7771,314621.0403,6.1273,25.3781,0.5749,1.2893,-0.5783,15.8978,261.7771
174814.467,286493.842,262.0056,314621.4149,6.1594,25.3709,0.6328,1.3796,-0.6236,15.7335,262.0056
174816.758,286503.356,262.2384,314621.7895,6.247,25.3481,0.6668,1.1787,-0.4163,15.4949,262.2384
174819.066,286512.871,262.465,314622.1642,6.268,25.4001,0.5768,0.8291,-0.2349,15.2899,262.465
174821.377,286522.39,262.6636,314622.5388,6.239,25.408,0.4409,0.8497,-0.2184,15.2004,262.6636
174823.697,286531.911,262.8124,314622.9135,6.2993,25.3746,0.3572,0.2962,-0.4996,15.2695,262.8124
174826.023,286541.44,262.9239,314623.2881,6.3157,25.4434,0.2442,0.2378,-0.9607,15.5855,262.9239
174828.352,286550.988,262.9911,314623.6627,6.3025,25.5199,0.0797,0.5707,-0.9714,16.2605,262.9911
174830.687,286560.552,263.0057,314624.0373,6.3153,25.5162,-0.0254,0.5571,-0.6826,17.127,263.0057
174833.024,286570.122,262.963,314624.412,6.3297,25.4991,-0.1456,0.1769,-0.3705,17.7312,262.963
174835.357,286579.697,262.8729,314624.7866,6.3041,25.5756,-0.299,-0.0696,-0.3371,18.4033,262.8729
174837.679,286589.279,262.7554,314625.1612,6.2631,25.5748,-0.3712,0.0096,-0.4879,19.0853,262.7554
174839.991,286598.867,262.612,314625.5359,6.2441,25.5603,-0.3793,-0.2274,-0.6729,19.5899,262.612
174842.289,286608.469,262.4627,314625.9105,6.2153,25.6425,-0.3968,-0.6027,-0.9411,19.8357,262.4627
174844.573,286618.091,262.321,314626.2852,6.1684,25.7145,-0.4078,-0.8203,-0.83,19.9834,262.321
174846.835,286627.732,262.1972,314626.6598,6.1007,25.7335,-0.2878,-1.0817,-0.6243,20.1252,262.1972
174849.075,286637.391,262.0955,314627.0344,6.0332,25.7792,-0.2269,-1.0315,-0.4643,20.2678,262.0955
174851.294,286647.068,262.0084,314627.409,5.9965,25.8619,-0.2281,-1.0803,-0.6783,20.3408,262.0084
174853.487,286656.765,261.9618,314627.7837,5.8801,25.9007,-0.0045,-0.9035,-0.8347,20.3147,261.9618
174855.647,286666.486,261.9913,314628.1583,5.8531,25.9363,0.1482,-0.8549,-0.7852,19.9376,261.9913
174857.797,286676.228,262.0428,314628.533,5.8227,26.0238,0.1219,-0.6003,-0.7104,19.7278,262.0428
174859.94,286685.982,262.1046,314628.9076,5.7934,26.0503,0.1674,-0.5691,-0.6424,19.6477,262.1046
174862.078,286695.748,262.2061,314629.2822,5.771,26.0571,0.3811,-0.9855,-0.7565,19.8005,262.2061
174864.203,286705.534,262.3499,314629.6568,5.7612,26.1162,0.4241,-0.6468,-0.8938,20.0104,262.3499
174866.329,286715.334,262.4964,314630.0315,5.7696,26.185,0.3065,-0.1248,-1.0878,20.2957,262.4964
174868.459,286725.15,262.5872,314630.4061,5.7872,26.2034,0.1466,-0.1413,-1.4186,20.2694,262.5872
174870.598,286734.989,262.6024,314630.7807,5.8116,26.2548,-0.0221,-0.3018,-1.5583,20.0321,262.6024
174872.737,286744.855,262.5546,314631.1554,5.797,26.372,-0.245,-0.2278,-1.3701,19.5226,262.5546
174874.883,286754.744,262.4324,314631.53,5.8264,26.4285,-0.4521,-0.2444,-1.3188,19.1217,262.4324
174877.043,286764.658,262.2494,314631.9046,5.8671,26.4744,-0.5203,-0.5368,-1.5228,18.9524,262.2494
174879.215,286774.597,262.0611,314632.2793,5.9108,26.538,-0.4053,-1.0323,-1.5157,19.1808,262.0611
174881.384,286784.568,261.9366,314632.6539,5.8769,26.6741,-0.2682,-1.8651,-1.0143,19.6843,261.9366
174883.535,286794.568,261.9047,314633.0285,5.7792,26.7025,0.0863,-2.5151,-0.3876,20.8567,261.9047
174885.656,286804.585,261.9688,314633.4032,5.7176,26.7108,0.3049,-1.9559,0.0433,22.5169,261.9688
174887.74,286814.606,262.1376,314633.7778,5.6153,26.7675,0.5938,-1.2654,-0.0217,24.1713,262.1376
174889.792,286824.628,262.4458,314634.1524,5.5356,26.7331,0.9872,-0.5061,0.0543,25.3783,262.4458
174891.834,286834.638,262.862,314634.5271,5.5423,26.6612,1.2253,0.4616,0.2541,26.2622,262.862
174893.89,286844.625,263.332,314634.9017,5.6239,26.6042,1.2595,1.2488,0.4907,26.6848,263.332
174895.972,286854.576,263.79,314635.2763,5.684,26.5227,1.1428,1.4063,0.3942,26.6394,263.79
174898.078,286864.497,264.2044,314635.651,5.7297,26.4134,1.0715,0.9948,-0.0344,26.2034,264.2044
174900.201,286874.399,264.5799,314636.0256,5.8026,26.3896,0.977,0.739,-0.5227,25.3418,264.5799
174902.346,286884.297,264.9539,314636.4002,5.8583,26.4429,0.9805,0.8211,-0.6157,24.2038,264.9539
174904.522,286894.191,265.3288,314636.7749,5.9652,26.3741,0.9828,0.9749,-0.4874,23.0077,265.3288
174906.744,286904.073,265.7097,314637.1495,6.0594,26.334,1.045,0.3177,-0.7614,21.9795,265.7097
174909.001,286913.957,266.0637,314637.5241,6.1872,26.3723,0.8981,0.9602,-1.3553,21.2427,266.0637
174911.31,286923.851,266.3784,314637.8988,6.3027,26.4284,0.7561,1.2269,-1.6812,20.7183,266.3784
174913.657,286933.762,266.6508,314638.2734,6.4406,26.4288,0.6788,1.3232,-1.6777,20.0461,266.6508
174916.051,286943.688,266.8597,314638.648,6.5385,26.4814,0.4513,1.4615,-1.4708,19.4374,266.8597
174918.49,286953.623,266.9763,314639.0227,6.6861,26.5339,0.154,1.7656,-1.2457,18.8605,266.9763
174920.989,286963.558,266.9934,314639.3973,6.8167,26.5111,-0.1235,1.7904,-1.0871,18.6525,266.9934
174923.541,286973.49,266.9008,314639.7719,6.9748,26.4724,-0.3415,1.5885,-1.3149,18.6602,266.9008
174926.137,286983.43,266.7148,314640.1466,7.0882,26.5264,-0.6019,1.3324,-1.6858,18.7594,266.7148
174928.783,286993.385,266.4551,314640.5212,7.2121,26.595,-0.8106,1.2521,-1.7875,19.1882,266.4551
174931.471,287003.356,266.1103,314640.8958,7.3198,26.5974,-1.0447,1.4835,-1.5854,20.0166,266.1103
174934.202,287013.336,265.6518,314641.2705,7.4661,26.6032,-1.3407,1.6088,-1.384,20.7576,265.6518
174936.976,287023.32,265.1224,314641.6451,7.5369,26.67,-1.4897,1.2666,-1.3097,21.2634,265.1224
174939.784,287033.31,264.5793,314642.0197,7.6293,26.6536,-1.4664,1.4096,-1.0947,21.5587,264.5793
174942.633,287043.299,264.0475,314642.3944,7.7707,26.6079,-1.3628,1.5165,-0.6782,21.6555,264.0475
174945.528,287053.277,263.5344,314642.769,7.8788,26.5891,-1.3699,1.5752,-0.1112,21.584,263.5344
174948.468,287063.23,263.0133,314643.1436,7.9939,26.5156,-1.4095,1.6108,0.2141,21.5249,263.0133
174951.448,287073.15,262.5085,314643.5183,8.1058,26.3832,-1.2608,1.4355,0.2008,21.4631,262.5085
174954.47,287083.036,262.0551,314643.8929,8.2316,26.3051,-1.1255,1.233,0.1008,21.6677,262.0551
174957.538,287092.889,261.6388,314644.2675,8.3162,26.2653,-1.1195,1.1889,0.2836,22.3445,261.6388
174960.633,287102.709,261.2267,314644.6422,8.3723,26.1413,-1.1255,1.1771,0.5988,23.1417,261.2267
174963.75,287112.49,260.7981,314645.0168,8.4282,26.0126,-1.139,0.3676,0.7867,23.7863,260.7981
174966.857,287122.243,260.3568,314645.3914,8.3644,25.991,-1.2063,-0.5938,0.6958,24.1527,260.3568
174969.944,287131.978,259.911,314645.7661,8.3024,25.9502,-1.1962,-0.3416,0.5,24.6165,259.911
174973.014,287141.699,259.4773,314646.1407,8.244,25.8829,-1.0643,-0.0322,0.3779,25.0393,259.4773
174976.066,287151.406,259.0816,314646.5153,8.225,25.8425,-1.0042,-0.0661,0.4927,24.8954,259.0816
174979.091,287161.096,258.7089,314646.89,8.1141,25.8614,-1.0421,-0.4496,0.7611,24.0991,258.7089
174982.079,287170.772,258.3117,314647.2646,8.033,25.7764,-1.0912,-0.3502,0.7751,23.0332,258.3117
174985.047,287180.424,257.9337,314647.6392,7.9775,25.6784,-0.8901,-0.7805,0.7748,21.6138,257.9337
174987.986,287190.053,257.6146,314648.0139,7.8998,25.6695,-0.7938,-1.0013,0.703,20.2962,257.6146
174990.897,287199.663,257.3426,314648.3885,7.8293,25.6214,-0.6994,-0.87,0.6273,19.4112,257.3426
174993.794,287209.251,257.1143,314648.7631,7.8173,25.5122,-0.4961,-0.9229,0.6753,19.1248,257.1143
174996.67,287218.818,256.9483,314649.1378,7.7279,25.486,-0.3787,-1.2198,0.7748,19.1312,256.9483
174999.505,287228.368,256.8156,314649.5124,7.5783,25.4861,-0.4083,-1.1627,0.6802,19.1358,256.8156
175002.292,287237.904,256.6552,314649.887,7.4641,25.4238,-0.498,-0.9097,0.4121,19.0915,256.6552
175005.039,287247.43,256.4554,314650.2617,7.3751,25.3891,-0.5662,-1.1369,0.1907,18.7133,256.4554
175007.736,287256.958,256.2253,314650.6363,7.2287,25.4197,-0.6598,-1.0657,0.1973,17.9845,256.2253
