X,Y,ELEVATION,TIME
2109958.124,1541575.332,336.125,53258.8124
2109967.239,1541606.839,336.2817,53260.2326
2109976.493,1541638.310,336.3214,53261.6510
2109985.799,1541669.766,336.3304,53263.0624
2109995.221,1541701.188,336.3705,53264.4916
2110004.415,1541732.675,336.3769,53265.9263
2109999.717,1541746.880,336.0877,53270.1070
2109967.160,1541750.463,335.8354,53272.0167
2109934.522,1541753.442,336.1523,53273.2958
2109901.741,1541753.171,336.4117,53274.5569
2109868.952,1541752.802,336.6683,53275.8586
2109836.164,1541753.153,336.9559,53277.2034
2109803.399,1541754.586,337.1538,53278.5950
2109770.615,1541755.448,337.3459,53279.9872
2109737.817,1541756.069,337.4091,53281.3836
2109705.017,1541756.567,337.4309,53282.8081
2109672.219,1541757.089,337.5321,53284.2305
2109639.420,1541757.660,337.4841,53285.6454
2109606.623,1541758.295,337.43,53287.0842
2109573.823,1541758.782,337.366,53288.5200
2109541.021,1541759.112,337.3307,53289.9535
2109508.222,1541759.601,337.22,53291.3659
2109475.425,1541760.243,337.1617,53292.7876
2109442.624,1541760.493,337.1388,53294.2145
2109409.823,1541760.636,337.2271,53295.6386
2109377.033,1541761.575,337.2649,53297.0329
2109344.241,1541762.216,337.23,53298.4759
2109311.439,1541762.381,337.2624,53299.9138
2109278.641,1541762.896,337.1508,53301.3124
2109245.844,1541763.521,337.2085,53302.7641
2109213.048,1541764.015,337.3462,53304.1658
2109180.259,1541764.941,337.3085,53305.5596
2109147.456,1541765.058,337.3058,53306.9924
2109114.683,1541766.200,337.0755,53308.4491
2109081.895,1541766.898,336.8669,53309.9295
2109049.094,1541766.879,336.7453,53311.3865
2109016.293,1541767.201,336.7706,53312.8294
2108983.507,1541768.215,336.6987,53314.2464
2108950.707,1541768.724,336.7062,53315.6566
2108917.904,1541768.942,336.7583,53317.0744
2108885.100,1541769.058,336.7934,53318.4822
2108852.297,1541769.282,336.8305,53319.8953
2108819.497,1541769.774,336.7772,53321.3135
2108786.694,1541769.941,336.7129,53322.7376
2108753.896,1541770.473,336.7315,53324.1779
2108721.115,1541771.629,336.8077,53325.6219
2108688.363,1541773.427,336.783,53327.0742
2108655.565,1541774.039,336.7759,53328.5013
2108622.762,1541774.201,336.815,53329.9231
2108589.962,1541774.755,336.8282,53331.3479
2108557.166,1541775.356,336.8729,53332.7817
2108524.362,1541775.196,336.9056,53334.2047
2108491.582,1541776.344,336.9634,53335.6434
2108458.801,1541776.855,337.2619,53337.1218
2108459.134,1541789.369,336.9975,53342.0014
2108472.385,1541819.349,336.7343,53343.5307
2108486.721,1541848.853,336.8167,53344.7897
2108501.122,1541878.327,336.8848,53346.0907
2108517.618,1541904.145,336.8653,53348.1492
2108548.157,1541893.735,336.8107,53350.7004
2108580.951,1541893.761,336.755,53352.0767
2108613.730,1541894.949,336.6537,53353.4281
2108646.508,1541895.590,336.3308,53354.8011
2108679.291,1541895.451,335.9729,53356.1991
2108712.087,1541895.063,335.7934,53357.6276
2108744.883,1541894.598,335.6066,53359.0665
2108777.678,1541894.078,335.4281,53360.4899
2108810.476,1541893.530,335.3711,53361.9201
2108843.273,1541892.978,335.3583,53363.3565
2108876.074,1541892.941,335.4207,53364.7820
2108908.867,1541892.107,335.4797,53366.1984
2108941.664,1541891.469,335.5366,53367.6163
2108974.468,1541891.355,335.5846,53369.0393
2109007.272,1541891.278,335.6497,53370.4574
2109040.076,1541891.300,335.6998,53371.8811
2109072.879,1541891.301,335.6528,53373.3559
2109072.017,1541878.439,335.7112,53378.2484
2109057.451,1541849.052,335.7884,53379.7216
2109042.808,1541819.707,336.0065,53380.9892
2109027.488,1541790.710,336.2249,53382.2938
2109012.139,1541761.727,336.4401,53383.6120
2108997.106,1541732.585,336.7323,53384.9508
2108981.746,1541703.602,336.7651,53386.3334
2108966.322,1541674.652,336.6924,53387.7896
2108950.875,1541645.713,336.7191,53389.2439
2108935.591,1541616.688,336.79,53390.6949
2108919.724,1541587.977,336.8491,53392.1280
2108903.958,1541559.213,336.8597,53393.5532
2108888.062,1541530.519,336.8515,53394.9824
2108872.357,1541501.720,336.9013,53396.3988
2108856.525,1541472.990,336.975,53397.8181
2108840.488,1541444.374,337.0394,53399.2323
2108825.032,1541415.442,337.1124,53400.6330
2108809.455,1541386.574,337.1671,53402.0660
2108794.016,1541357.630,337.1788,53403.5007
2108778.709,1541328.628,337.4116,53404.9048
2108763.078,1541299.792,337.547,53406.3093
2108747.637,1541270.851,337.6263,53407.7409
2108732.082,1541241.970,337.6942,53409.1675
2108716.586,1541213.057,337.681,53410.5930
2108701.469,1541183.945,337.5947,53412.0259
2108686.072,1541154.983,337.4668,53413.4561
2108670.417,1541126.164,337.2449,53414.8759
2108654.548,1541097.463,337.0243,53416.3119
2108638.670,1541068.762,336.9259,53417.7551
2108622.626,1541040.151,336.9644,53419.2121
2108606.924,1541011.350,337.0423,53420.6418
2108590.595,1540982.898,337.0452,53422.0711
2108574.797,1540954.155,336.9254,53423.5047
2108559.274,1540925.257,336.8546,53424.9360
2108543.991,1540896.230,336.8875,53426.3734
2108528.828,1540867.144,337.0203,53427.8391
2108513.103,1540838.357,337.0905,53429.2918
2108496.946,1540809.809,337.1694,53430.7240
2108481.309,1540780.973,337.242,53432.1572
2108466.141,1540751.887,337.2847,53433.5910
2108451.041,1540722.764,337.2948,53435.0288
2108435.342,1540693.961,337.2861,53436.4731
2108419.395,1540665.294,337.3193,53437.9092
2108403.690,1540636.493,337.3528,53439.3415
2108388.101,1540607.630,337.3667,53440.7725
2108372.631,1540578.702,337.3809,53442.2037
2108356.922,1540549.904,337.4196,53443.6363
2108341.483,1540520.960,337.4713,53445.0630
2108325.918,1540492.084,337.4332,53446.4869
2108310.431,1540463.166,337.4461,53447.9263
2108294.531,1540434.473,337.4371,53449.3526
2108279.135,1540405.507,337.4317,53450.7710
2108263.941,1540376.434,337.4772,53452.1957
2108247.995,1540347.769,337.5372,53453.6221
2108231.925,1540319.171,337.5689,53455.0477
2108216.263,1540290.347,337.5645,53456.4753
2108200.599,1540261.525,337.4832,53457.8999
2108185.123,1540232.603,337.5472,53459.3290
2108169.082,1540203.989,337.6329,53460.7732
2108153.437,1540175.158,337.6457,53462.2000
2108138.241,1540146.085,337.6286,53463.6115
2108122.785,1540117.152,337.549,53465.0261
2108107.225,1540088.273,337.544,53466.4484
2108091.967,1540059.234,337.5948,53467.8870
2108076.238,1540030.452,337.7316,53469.3407
2108060.017,1540001.946,337.9281,53470.7947
2108043.783,1539973.445,338.0693,53472.2215
2108028.415,1539944.467,338.0726,53473.6189
2108013.362,1539915.323,338.05,53475.0135
2107997.328,1539886.706,338.1166,53476.4312
2107981.277,1539858.098,338.1524,53477.8507
2107965.769,1539829.194,338.0523,53479.2766
2107950.816,1539799.998,337.9909,53480.7145
2107935.489,1539770.995,337.952,53482.1583
2107919.589,1539742.304,338.0132,53483.5841
2107903.395,1539713.775,337.9985,53485.0165
2107887.854,1539684.890,338.083,53486.4557
2107872.826,1539655.732,338.0638,53487.8533
2107857.741,1539626.602,338.0606,53489.2832
2107841.933,1539597.858,338.0104,53490.7300
2107826.223,1539569.061,337.9911,53492.1545
2107810.504,1539540.269,337.9,53493.5749
2107795.333,1539511.186,337.8047,53494.9987
2107780.010,1539482.182,337.812,53496.4292
2107764.087,1539453.501,337.7678,53497.8505
2107748.111,1539424.850,337.7581,53499.2779
2107732.202,1539396.162,337.7504,53500.7094
2107716.504,1539367.357,337.7805,53502.1358
2107700.941,1539338.480,337.8247,53503.5689
2107685.270,1539309.662,337.8808,53505.0170
2107669.197,1539281.065,337.9207,53506.4563
2107653.545,1539252.236,337.9279,53507.8822
2107638.022,1539223.337,337.8841,53509.3078
2107622.592,1539194.388,337.8503,53510.7276
2107607.006,1539165.523,337.8318,53512.1512
2107591.268,1539136.740,337.8411,53513.5796
2107575.595,1539107.922,337.8843,53514.9986
2107559.570,1539079.342,338.1107,53516.7690
2107533.444,1539094.066,337.5495,53520.2089
2107501.238,1539100.225,337.4794,53521.5632
2107468.934,1539105.878,337.6476,53522.8514
2107436.884,1539112.855,337.8095,53524.1863
2107404.786,1539119.621,337.8527,53525.5501
2107372.732,1539126.589,337.9284,53526.9320
2107340.648,1539133.422,337.9647,53528.3294
2107308.671,1539140.741,337.9718,53529.7516
2107276.701,1539148.092,338.0491,53531.1798
2107244.727,1539155.398,338.1834,53532.6440
2107241.676,1539170.168,337.6472,53537.2834
2107255.614,1539199.846,337.3836,53538.9456
2107270.681,1539228.985,337.351,53540.2281
2107285.859,1539258.066,337.3134,53541.5590
2107301.043,1539287.144,337.3322,53542.9339
2107316.669,1539315.988,337.2933,53544.3285
2107332.245,1539344.856,337.2245,53545.7429
2107347.854,1539373.709,337.2251,53547.1798
2107363.410,1539402.587,337.2962,53548.6082
2107378.707,1539431.606,337.3606,53550.0343
2107394.196,1539460.520,337.4804,53551.4697
2107409.575,1539489.493,337.5837,53552.9016
2107425.344,1539518.258,337.639,53554.3153
2107441.300,1539546.917,337.768,53555.7272
2107456.896,1539575.772,337.7787,53557.1327
2107472.694,1539604.518,337.6516,53558.5754
2107488.497,1539633.261,337.5155,53560.0515
2107504.834,1539661.706,337.4193,53561.5031
2107520.442,1539690.558,337.3879,53562.9537
2107535.582,1539719.659,337.3864,53564.3986
2107551.149,1539748.530,337.5218,53565.8218
2107566.457,1539777.543,337.5171,53567.2395
2107582.141,1539806.353,337.422,53568.6650
2107598.212,1539834.950,337.358,53570.1076
2107613.762,1539863.834,337.3486,53571.5514
2107629.114,1539892.823,337.3492,53572.9801
2107644.454,1539921.818,337.4515,53574.4148
2107660.114,1539950.638,337.3748,53575.8408
2107676.323,1539979.157,337.3348,53577.2768
2107692.093,1540007.922,337.3687,53578.7239
2107707.178,1540037.051,337.3537,53580.1633
2107722.865,1540065.859,337.3016,53581.5960
2107738.643,1540094.619,337.3058,53583.0394
2107753.999,1540123.607,337.2524,53584.4790
2107769.705,1540152.407,337.2944,53585.9104
2107785.368,1540181.231,337.3076,53587.3392
2107800.820,1540210.166,337.3869,53588.7642
2107815.906,1540239.293,337.468,53590.1857
2107831.550,1540268.126,337.4465,53591.5937
2107847.544,1540296.766,337.3897,53593.0194
2107863.466,1540325.447,337.3669,53594.4601
2107879.017,1540354.331,337.3903,53595.9026
2107894.839,1540383.068,337.3787,53597.3344
2107910.766,1540411.746,337.3697,53598.7742
2107926.556,1540440.496,337.434,53600.2335
2107941.655,1540469.617,337.4543,53601.7026
2107956.991,1540498.612,337.428,53603.1667
2107973.036,1540527.224,337.4168,53604.6019
2107988.314,1540556.253,337.4218,53606.0216
2108004.186,1540584.958,337.4911,53607.4253
2108020.114,1540613.627,337.6725,53608.8237
2108035.006,1540642.852,337.7614,53610.2132
2108049.459,1540672.293,337.8291,53611.6557
2108065.934,1540700.653,337.8041,53613.0635
2108082.058,1540729.215,337.9304,53614.5085
2108097.404,1540758.206,337.9976,53615.9309
2108112.557,1540787.296,338.1444,53617.3554
2108128.256,1540816.098,338.2197,53618.7750
2108144.342,1540844.687,338.2395,53620.2060
2108160.011,1540873.506,338.3267,53621.6273
2108175.707,1540902.308,338.4379,53623.0465
2108191.255,1540931.193,338.4893,53624.4691
2108206.927,1540960.006,338.4695,53625.8857
2108223.411,1540988.366,338.4334,53627.3032
2108238.566,1541017.458,338.4336,53628.7403
2108253.904,1541046.453,338.3913,53630.1563
2108269.546,1541075.287,338.3759,53631.5723
2108285.424,1541103.987,338.2805,53632.9841
2108300.828,1541132.941,338.295,53634.3935
2108316.290,1541161.866,338.1444,53635.7999
2108332.360,1541190.452,337.9022,53637.2240
2108348.317,1541219.109,337.8054,53638.6724
2108363.370,1541248.255,337.8046,53640.1333
2108378.559,1541277.331,337.8182,53641.5883
2108394.281,1541306.120,337.895,53643.0370
2108410.352,1541334.716,337.9039,53644.4770
2108425.652,1541363.732,337.9145,53645.9368
2108441.200,1541392.616,337.927,53647.3988
2108456.827,1541421.457,338.0219,53648.8492
2108472.793,1541450.111,338.0003,53650.2642
2108488.836,1541478.721,337.9,53651.7031
2108504.688,1541507.439,337.8232,53653.1416
2108520.046,1541536.424,337.8112,53654.5758
2108534.553,1541565.842,337.9324,53655.9953
2108549.592,1541594.990,338.0952,53657.3977
2108564.879,1541624.011,338.1187,53658.7924
2108581.264,1541652.425,338.2522,53660.1939
2108596.635,1541681.399,338.1313,53661.6116
2108612.557,1541710.073,338.0215,53663.0699
2108628.911,1541738.508,337.981,53664.5099
2108644.459,1541767.391,337.8876,53665.9352
2108659.899,1541796.334,337.8702,53667.3592
2108675.419,1541825.235,337.8701,53668.7924
2108690.978,1541854.112,337.9275,53670.2207
2108706.663,1541882.922,337.8966,53671.6347
2108722.668,1541911.557,337.9072,53673.0453
2108738.100,1541940.504,337.8923,53674.4740
2108753.884,1541969.260,337.8364,53675.8984
2108769.955,1541997.857,337.7607,53677.3402
2108785.877,1542026.538,337.7478,53678.8058
2108801.328,1542055.476,337.7599,53680.2555
2108816.876,1542084.361,337.7608,53681.6862
2108832.670,1542113.113,337.7899,53683.1164
2108848.229,1542141.993,337.7572,53684.5517
2108863.455,1542171.049,337.7267,53685.9805
2108878.447,1542200.226,337.6658,53687.3973
2108893.814,1542229.209,337.6728,53688.8135
2108909.468,1542258.036,337.7322,53690.2387
2108925.412,1542286.703,337.8286,53691.6635
2108941.449,1542315.319,337.8739,53693.0895
2108957.416,1542343.976,337.898,53694.5219
2108972.736,1542372.982,337.9054,53695.9470
2108988.027,1542402.005,337.8908,53697.3725
2109003.196,1542431.091,337.9391,53698.8062
2109018.855,1542459.915,337.984,53700.2349
2109034.597,1542488.696,337.9943,53701.6649
2109050.444,1542517.418,337.9938,53703.0981
2109066.071,1542546.261,337.9794,53704.5392
2109081.699,1542575.104,337.9371,53705.9854
2109097.225,1542604.001,337.9433,53707.4183
2109112.828,1542632.857,337.9772,53708.8448
2109128.522,1542661.663,338.0522,53710.2655
2109144.489,1542690.318,338.0922,53711.6881
2109160.319,1542719.046,338.131,53713.1203
2109175.043,1542748.360,338.1479,53714.5644
2109190.591,1542777.240,338.2998,53716.0028
2109206.450,1542805.954,338.3937,53717.4259
2109222.337,1542834.653,338.4461,53718.8449
2109238.167,1542863.382,338.5514,53720.2776
2109253.694,1542892.278,338.5677,53721.7004
2109269.504,1542921.020,338.5281,53723.1261
2109285.231,1542949.806,338.4873,53724.5539
2109300.490,1542978.839,338.4184,53725.9912
2109315.274,1543008.118,338.5587,53727.4057
2109330.614,1543037.109,338.6593,53728.7993
2109347.023,1543065.512,338.7551,53730.2268
2109363.318,1543093.981,338.7687,53731.6581
2109379.038,1543122.773,338.7903,53733.1157
2109395.059,1543151.398,338.7713,53734.5688
2109410.459,1543180.361,338.7198,53736.0241
2109425.685,1543209.417,338.7131,53737.4701
2109441.232,1543238.303,338.7633,53738.9036
2109457.104,1543267.010,338.8351,53740.3199
2109472.787,1543295.817,338.9584,53741.7441
2109487.841,1543324.961,339.0316,53743.1608
2109503.657,1543353.700,339.1013,53744.5666
2109519.398,1543382.480,339.0543,53745.9927
2109535.040,1543411.314,339.04,53747.4340
2109550.827,1543440.068,339.0903,53748.8737
2109566.306,1543468.986,338.9695,53750.3081
2109582.055,1543497.761,338.8751,53751.7505
2109597.923,1543526.467,338.7167,53753.1901
2109613.292,1543555.446,338.6341,53754.6402
2109628.742,1543584.384,338.6199,53756.0782
2109644.521,1543613.144,338.6468,53757.5087
2109659.916,1543642.111,338.6137,53758.9335
2109675.252,1543671.109,338.5431,53760.3679
2109691.342,1543699.694,338.4672,53761.8150
2109707.026,1543728.502,338.5078,53763.2601
2109722.534,1543757.409,338.5338,53764.7038
2109737.746,1543786.469,338.67,53766.1427
2109753.132,1543815.438,338.7931,53767.5630
2109768.753,1543844.281,338.8583,53768.9618
2109784.593,1543873.007,338.849,53770.3759
2109800.621,1543901.629,338.8557,53771.7998
2109816.266,1543930.462,338.8475,53773.2256
2109831.962,1543959.268,338.8466,53774.6590
2109847.759,1543988.017,338.7767,53776.0838
2109863.299,1544016.907,338.8175,53777.5063
2109878.735,1544045.852,338.859,53778.9245
2109894.493,1544074.622,338.8549,53780.3592
2109910.208,1544103.416,338.8777,53781.8072
2109925.705,1544132.328,338.9027,53783.2452
2109941.273,1544161.203,338.8962,53784.6915
2109956.707,1544190.150,338.8962,53786.1345
2109972.603,1544218.845,338.8863,53787.5656
2109988.943,1544247.289,338.9048,53789.0020
2110004.407,1544276.219,338.8965,53790.4342
2110019.559,1544305.314,338.8409,53791.8595
2110034.938,1544334.289,338.8703,53793.2857
2110050.325,1544363.261,338.8597,53794.7078
2110066.098,1544392.024,338.8803,53796.1251
2110081.529,1544420.972,338.9197,53797.5477
2110096.941,1544449.930,338.9136,53798.9690
2110112.457,1544478.831,338.9959,53800.3877
2110128.058,1544507.683,339.1617,53801.8161
2110144.256,1544536.207,339.1336,53803.2336
2110160.514,1544564.695,339.0001,53804.6394
2110175.359,1544593.940,338.9927,53806.0713
2110190.119,1544623.218,338.9745,53807.5109
2110206.575,1544651.594,339.0237,53808.9404
2110222.628,1544680.201,339.0202,53810.3642
2110239.462,1544695.401,338.787,53813.4516
2110263.090,1544682.565,338.5331,53817.6472
2110247.459,1544655.852,338.1997,53820.9839
2110236.673,1544624.918,338.3698,53822.0982
2110225.795,1544595.096,336.9987,53824.3940
2110235.030,1544571.386,331.3472,53828.4669
2110237.963,1544541.736,327.1786,53831.3255
2110232.724,1544513.917,322.2432,53833.9239
2110223.794,1544489.652,316.09,53836.5261
2110214.503,1544465.190,310.0653,53839.0420
2110204.792,1544439.811,304.4718,53841.2287
2110196.236,1544415.443,298.3097,53843.5827
2110187.200,1544390.962,292.252,53845.9582
2110178.748,1544366.802,285.9991,53848.3635
2110169.971,1544343.860,279.3872,53850.7822
2110160.815,1544323.388,272.1073,53853.4132
2110147.900,1544302.723,265.415,53855.8649
2110136.546,1544283.011,258.2169,53858.7642
2110126.190,1544268.076,249.9617,53862.0350
2110117.262,1544255.225,241.2337,53866.5705
2110112.183,1544242.819,233.2303,53877.2415
2101495.889,1559990.741,312.3027,128649.0053
2101498.977,1560011.212,318.2498,128651.0299
2101474.247,1560011.461,323.8578,128653.0525
2101450.824,1559994.359,328.4341,128654.8557
2101426.192,1560003.811,333.185,128656.7149
2101432.128,1560032.398,334.7079,128658.6433
2101456.324,1560027.742,334.5503,128660.9599
2101434.474,1560004.791,334.4085,128662.7423
2101411.921,1559981.898,334.823,128664.3265
2101423.666,1559954.276,334.9411,128666.0682
2101454.755,1559954.697,334.7151,128667.8630
2101463.540,1559984.177,334.5346,128669.6644
2101441.999,1560007.273,334.3987,128671.4067
2101410.042,1560014.196,334.5002,128673.0517
2101395.020,1560040.303,334.8388,128674.8349
2101416.928,1560062.575,334.5324,128676.6224
2101446.844,1560054.558,334.4707,128678.4974
2101453.148,1560023.239,334.4171,128680.2746
2101469.156,1559997.663,334.4709,128682.0106
2101493.877,1560012.050,334.4556,128684.0554
2101476.386,1560036.880,334.3442,128685.9411
2101446.179,1560029.315,334.5475,128687.7355
2101438.770,1559998.445,334.8961,128689.5049
2101418.071,1559981.042,334.7438,128691.5570
2101398.940,1560005.487,335.0378,128693.2933
2101414.001,1560032.918,334.7111,128695.0209
2101444.081,1560043.773,334.9276,128696.8394
2101476.814,1560045.200,334.9469,128698.7454
2101508.734,1560052.678,334.9827,128700.6945
2101540.681,1560059.878,335.0529,128703.2199
2101519.620,1560036.289,334.8687,128708.0786
2101499.337,1560010.511,334.7747,128709.2978
2101478.499,1559985.178,334.8904,128710.2355
2101457.404,1559960.069,335.1383,128711.1382
2101435.965,1559935.250,335.3556,128712.0545
2101414.479,1559910.469,335.5416,128712.9921
2101393.253,1559885.460,335.6741,128713.9481
2101372.340,1559860.188,335.767,128714.9143
2101351.673,1559834.712,335.7923,128715.8890
2101331.119,1559809.146,335.808,128716.8708
2101310.561,1559783.582,335.8516,128717.8572
2101289.939,1559758.070,335.898,128718.8476
2101269.273,1559732.594,335.9398,128719.8391
2101248.612,1559707.114,335.9922,128720.8332
2101227.846,1559681.719,336.0323,128721.8299
2101206.885,1559656.484,336.0587,128722.8265
2101185.825,1559631.333,336.1072,128723.8237
2101164.764,1559606.182,336.1379,128724.8210
2101143.780,1559580.967,336.1782,128725.8176
2101122.892,1559555.671,336.2029,128726.8133
2101102.007,1559530.374,336.2383,128727.8080
2101081.086,1559505.107,336.2837,128728.8035
2101060.188,1559479.820,336.3221,128729.8000
2101039.253,1559454.565,336.3318,128730.7968
2101018.249,1559429.366,336.3366,128731.7947
2100997.269,1559404.147,336.3092,128732.7946
2100976.406,1559378.831,336.2834,128733.7931
2100955.611,1559353.460,336.2621,128734.7903
2100934.829,1559328.077,336.2643,128735.7872
2100914.099,1559302.653,336.2856,128736.7850
2100893.405,1559277.199,336.3135,128737.7813
2100872.573,1559251.858,336.3296,128738.7794
2100851.582,1559226.648,336.3454,128739.7779
2100830.548,1559201.474,336.3373,128740.7767
2100809.552,1559176.269,336.3111,128741.7753
2100788.650,1559150.986,336.3036,128742.7749
2100767.743,1559125.707,336.3186,128743.7759
2100746.764,1559100.487,336.334,128744.7762
2100725.782,1559075.269,336.3305,128745.7769
2100704.808,1559050.046,336.3207,128746.7792
2100683.890,1559024.776,336.3297,128747.7812
2100663.010,1558999.474,336.3455,128748.7822
2100642.124,1558974.177,336.3413,128749.7835
2100621.211,1558948.903,336.3386,128750.7876
2100600.297,1558923.629,336.3543,128751.7924
2100579.428,1558898.319,336.3983,128752.7954
2100558.576,1558872.994,336.3928,128753.7976
2100537.676,1558847.710,336.3779,128754.7977
2100516.797,1558822.407,336.3741,128755.7991
2100495.923,1558797.100,336.3651,128756.7992
2100475.076,1558771.771,336.3593,128757.7969
2100454.228,1558746.443,336.3689,128758.7952
2100433.356,1558721.135,336.3856,128759.7926
2100412.414,1558695.885,336.3986,128760.7881
2100391.425,1558670.673,336.3671,128761.7817
2100370.446,1558645.454,336.3555,128762.7760
2100349.544,1558620.170,336.3369,128763.7711
2100328.827,1558594.736,336.3106,128764.7672
2100308.157,1558569.262,336.2945,128765.7627
2100287.429,1558543.836,336.3311,128766.7583
2100266.666,1558518.438,336.3373,128767.7539
2100245.886,1558493.054,336.3148,128768.7491
2100225.012,1558467.748,336.2826,128769.7440
2100203.963,1558442.587,336.3076,128770.7389
2100182.890,1558417.446,336.3232,128771.7329
2100161.950,1558392.195,336.3672,128772.7295
2100141.030,1558366.926,336.3844,128773.7271
2100120.083,1558341.680,336.4022,128774.7298
2100099.169,1558316.406,336.414,128775.7321
2100078.261,1558291.128,336.4262,128776.7360
2100057.344,1558265.856,336.4409,128777.7389
2100036.494,1558240.530,336.4489,128778.7411
2100015.779,1558215.094,336.4192,128779.7429
2099995.049,1558189.669,336.3888,128780.7463
2099974.200,1558164.342,336.3841,128781.7465
2099953.166,1558139.168,336.4056,128782.7465
2099932.094,1558114.031,336.5298,128783.7668
2099908.758,1558091.797,336.9037,128785.0943
2099877.231,1558099.228,336.5179,128786.8353
2099869.265,1558119.919,335.6873,128791.2110
2099864.913,1558152.409,335.3842,128792.7061
2099859.740,1558184.802,335.4296,128793.9893
2099854.538,1558217.191,335.51,128795.3227
2099849.670,1558249.631,335.567,128796.6976
2099845.149,1558282.122,335.6188,128798.0936
2099840.601,1558314.610,335.6023,128799.5056
2099835.838,1558347.067,335.5802,128800.9283
2099831.062,1558379.521,335.6088,128802.3525
2099826.769,1558412.043,335.631,128803.7821
2099822.664,1558444.590,335.6148,128805.2147
2099818.531,1558477.133,335.6334,128806.6483
2099814.009,1558509.624,335.6817,128808.0780
2099809.402,1558542.103,335.6934,128809.5072
2099805.041,1558574.616,335.6878,128810.9423
2099800.877,1558607.156,335.6942,128812.3786
2099796.652,1558639.687,335.7329,128813.8160
2099792.267,1558672.197,335.7177,128815.2483
2099788.015,1558704.725,335.7121,128816.6762
2099783.704,1558737.245,335.7006,128818.1015
2099779.310,1558769.754,335.7036,128819.5282
2099774.889,1558802.259,335.6768,128820.9570
2099770.474,1558834.765,335.669,128822.3846
2099765.966,1558867.258,335.7052,128823.8157
2099761.432,1558899.748,335.7044,128825.2480
2099756.699,1558932.209,335.7278,128826.6815
2099752.194,1558964.702,335.7804,128828.1149
2099748.097,1558997.250,335.8235,128829.5456
2099744.022,1559029.800,335.8677,128830.9794
2099739.922,1559062.347,335.8553,128832.4150
2099735.635,1559094.871,335.8395,128833.8534
2099731.250,1559127.381,335.8689,128835.2870
2099726.892,1559159.894,335.8875,128836.7142
2099722.418,1559192.392,335.861,128838.1392
2099717.802,1559224.870,335.8746,128839.5640
2099713.281,1559257.362,335.9024,128840.9862
2099708.911,1559289.874,335.9239,128842.4161
2099704.471,1559322.377,335.93,128843.8544
2099699.972,1559354.871,335.9359,128845.2934
2099695.560,1559387.378,335.9649,128846.7289
2099691.380,1559419.915,335.9745,128848.1539
2099687.196,1559452.451,336.0022,128849.5737
2099682.852,1559484.967,335.9795,128850.9936
2099678.438,1559517.473,335.9609,128852.4136
2099674.066,1559549.985,335.9268,128853.8370
2099669.803,1559582.512,335.9268,128855.2636
2099665.615,1559615.048,335.971,128856.6951
2099661.628,1559647.609,335.9903,128858.1294
2099657.500,1559680.153,336.0027,128859.5685
2099653.018,1559712.649,335.967,128861.0063
2099648.396,1559745.127,335.9609,128862.4420
2099643.642,1559777.585,335.9771,128863.8706
2099638.774,1559810.025,336.0605,128865.2883
2099634.286,1559842.520,336.1513,128866.7075
2099629.915,1559875.031,336.2273,128868.1369
2099625.714,1559907.565,336.2467,128869.5699
2099621.658,1559940.118,336.2467,128871.0046
2099617.530,1559972.662,336.2492,128872.4395
2099613.313,1560005.195,336.267,128873.8725
2099609.082,1560037.725,336.279,128875.3032
2099604.634,1560070.226,336.3108,128876.7330
2099600.312,1560102.745,336.3506,128878.1624
2099596.063,1560135.273,336.3849,128879.5975
2099591.526,1560167.762,336.3822,128881.0340
2099586.722,1560200.212,336.4032,128882.4685
2099582.317,1560232.719,336.4349,128883.8953
2099578.127,1560265.255,336.4819,128885.3187
2099573.837,1560297.778,336.478,128886.7452
2099569.441,1560330.286,336.4512,128888.1680
2099564.951,1560362.782,336.4843,128889.5949
2099560.344,1560395.261,336.459,128891.0239
2099555.866,1560427.758,336.4232,128892.4568
2099551.509,1560460.272,336.4161,128893.8976
2099547.143,1560492.785,336.4028,128895.3332
2099542.818,1560525.303,336.3553,128896.7622
2099538.408,1560557.810,336.3654,128898.1873
2099533.968,1560590.312,336.3616,128899.6132
2099529.317,1560622.786,336.3792,128901.0423
2099524.838,1560655.283,336.3978,128902.4703
2099520.689,1560687.824,336.3964,128903.9062
2099516.494,1560720.359,336.3922,128905.3461
2099512.011,1560752.856,336.3918,128906.7798
2099507.757,1560785.383,336.404,128908.2133
2099503.505,1560817.911,336.4417,128909.6482
2099499.304,1560850.446,336.4364,128911.0831
2099494.966,1560882.935,336.6931,128912.9968
2099524.744,1560875.959,335.6846,128917.3675
2099557.349,1560872.391,335.5385,128918.7414
2099589.910,1560868.402,335.465,128920.0521
2099622.450,1560864.257,335.3849,128921.4051
2099654.977,1560859.997,335.3539,128922.7936
2099687.492,1560855.649,335.3581,128924.1982
2099719.984,1560851.125,335.3604,128925.6138
2099752.477,1560846.615,335.3542,128927.0322
2099784.985,1560842.214,335.3698,128928.4533
2099817.508,1560837.924,335.3884,128929.8862
2099834.069,1560825.866,335.612,128933.0546
2099834.304,1560793.658,335.5774,128935.0526
2099840.353,1560761.417,335.654,128936.3631
2099845.497,1560729.021,335.7338,128937.7015
2099849.940,1560696.520,335.8191,128939.0894
2099854.570,1560664.046,335.9279,128940.4995
2099859.462,1560631.610,336.0184,128941.9152
2099864.060,1560599.130,336.0916,128943.3374
