X,Y,TIME,NORTH_VEL,EAST_VEL,DOWN_VEL,ROLL,PITCH,HEADING,ELEVATION
600595.6,969116.52,225748.0094,2.3098,-2.0347,0.8792,-1.6581,0.1588,143.2147,428.545
600658.43,969068.07,225753.0046,5.7174,-3.8898,1.7199,-1.7351,-2.0201,123.9194,450.316
600786.45,968979.49,225757.9997,10.0846,-6.8225,0.6675,-3.0733,-3.6735,121.4339,474.78
600993.46,968852.76,225762.9948,14.4269,-9.188,2.0392,0.0255,-2.1015,121.1061,497.579
601256.61,968684.17,225767.9899,17.1713,-11.5527,1.7752,0.8451,-1.0522,124.545,530.13
601558.66,968495.39,225772.985,19.7434,-11.1625,0.9598,-2.0591,-0.6374,121.7797,546.57
601907.4,968306.18,225777.9801,22.9331,-11.5167,1.4498,-2.4355,-1.455,118.4495,557.803
602311.87,968145.39,225782.9752,26.371,-7.001,0.6788,-8.2306,0.4039,106.6491,569.186
602759.09,968109.96,225787.9703,27.349,3.6125,0.8731,-13.991,0.1423,77.8325,574.408
603166.04,968281.85,225792.9654,21.4015,16.2875,-0.5367,-13.151,1.7142,53.8642,579.003
603441.35,968611.39,225797.9605,11.0841,23.0057,-0.9799,-15.8793,0.6348,17.6669,565.844
603488.67,969016.9,225802.9556,-5.1285,25.1837,-0.9497,-18.9411,-0.9202,345.4805,553.899
603276.74,969385.27,225807.9507,-19.1804,19.3225,-1.4392,-15.6218,-1.4376,313.1792,538.487
602919.03,969653.57,225812.9458,-22.1417,15.9751,-1.2117,2.2461,0.5898,309.112,516.779
602593.37,969949.25,225817.941,-17.0558,20.4587,-0.9448,7.0913,0.0686,323.8823,501.95
602355.28,970307.74,225822.9361,-11.7932,22.7425,-1.2091,4.7777,2.5157,338.1004,483.46
602186.69,970673.52,225827.9312,-9.0447,21.6779,-1.765,0.0183,3.5624,341.5607,449.794
602045.49,971010.12,225832.9263,-8.0696,19.6031,-1.7543,-0.1212,2.8983,340.6311,420.901
601938.54,971321.46,225837.9214,-3.3118,18.6646,-1.1162,9.4055,2.4107,357.6311,396.662
601926.88,971607.27,225842.9165,0.0293,15.3941,-0.4327,-1.4113,7.3648,356.0459,383.962
601918.65,971821.84,225847.9116,-1.0516,10.6321,-0.1751,-3.9752,11.3554,350.4912,377.51
601906.38,971948.75,225852.9067,-0.1165,5.3191,-0.3711,0.6018,6.8612,6.2223,367.267
601909.08,972011.82,225857.9018,-0.3569,2.6667,-0.0925,-1.1776,5.3746,16.4305,364.748
601910.22,972041.52,225862.8969,0.3946,1.0229,-0.0467,-0.5774,5.5705,21.6892,362.221
601912.64,972053.33,225867.892,0.0797,0.5015,-0.3342,-2.1304,5.2046,18.3175,359.76
601912.27,972059.61,225872.8871,-0.0144,0.4029,-0.1801,-1.2589,3.2109,16.5946,356.687
601912.44,972064.08,225877.8822,0.1524,0.1551,-0.2183,-0.5084,1.1413,15.5034,354.743
601912.97,972064.59,225882.8773,0.0025,-0.0035,0.0039,0.4524,-0.752,17.7407,354.138
601912.99,972064.6,225887.8724,-0.045,-0.0086,-0.0092,0.4306,-0.4961,17.7807,354.141
601913.0,972064.61,225892.8675,-0.0082,0.0067,-0.0162,0.4611,-0.6593,17.768,354.142
601913.0,972064.61,225897.8626,-0.0442,0.025,-0.0282,0.4621,-0.559,17.7771,354.138
601913.0,972064.61,225902.8577,0.0237,0.0212,-0.0002,0.4373,-0.7254,17.7905,354.163
601913.0,972064.61,225907.8529,-0.0244,-0.0511,0.0235,0.4647,-0.7143,17.7786,354.168
601913.01,972064.6,225912.848,-0.0029,0.021,-0.0347,0.3996,-0.7022,17.818,354.163
601913.01,972064.6,225917.8431,0.0045,0.0003,0.02,0.4259,-0.7303,17.8065,354.175
601913.01,972064.6,225922.8382,-0.0018,-0.0056,0.0007,0.4885,-0.7819,17.7934,354.181
601913.01,972064.59,225927.8333,-0.0053,0.014,-0.0187,0.4273,-0.7172,17.8046,354.168
601913.01,972064.59,225932.8284,-0.0064,0.0089,-0.0247,0.4422,-0.7385,17.8053,354.17
601913.0,972064.59,225937.8235,0.0041,-0.0043,-0.0155,0.4618,-0.7565,17.8004,354.163
601912.99,972064.59,225942.8186,-0.0118,-0.0094,0.0165,0.4531,-0.7417,17.7952,354.173
601913.01,972064.58,225947.8137,0.0036,-0.0052,-0.0028,0.4226,-0.7688,17.8001,354.156
601913.04,972064.57,225952.8088,-0.0086,-0.0155,0.0249,0.4576,-0.7486,17.794,354.114
601913.02,972064.56,225957.8039,-0.0057,-0.0043,-0.017,0.4102,-0.7391,17.8053,354.119
601913.02,972064.58,225962.7991,-0.0105,0.0007,0.0051,0.4674,-0.7714,17.7954,354.124
601913.03,972064.58,225967.7942,0.0041,-0.0139,0.008,0.4479,-0.7486,17.804,354.075
601913.02,972064.58,225972.7893,-0.0043,-0.0036,0.0118,0.4711,-0.8043,17.7954,354.074
601913.0,972064.58,225977.7844,-0.0036,-0.0111,0.0026,0.4383,-0.7554,17.8036,354.08
601913.02,972064.57,225982.7795,0.0039,0.0014,0.009,0.4612,-0.7979,17.8015,354.028
601913.08,972064.57,225987.7746,0.0007,-0.0043,-0.0053,0.4423,-0.7656,17.8134,353.952
601913.02,972064.57,225992.7697,0.0076,0.0034,-0.0003,0.4527,-0.763,17.7988,353.969
601913.03,972064.55,225997.7648,0.0033,-0.0066,-0.0052,0.4566,-0.7849,17.8069,353.942
601913.04,972064.58,226002.7599,0.0059,-0.007,-0.0043,0.4261,-0.7715,17.8089,353.947
601913.02,972064.58,226007.755,-0.0018,-0.0082,-0.0076,0.4412,-0.7719,17.7986,353.979
601913.03,972064.6,226012.7501,0.0117,0.0052,-0.0147,0.4584,-0.7732,17.805,353.964
601913.03,972064.61,226017.7452,0.0036,0.0014,0.0035,0.4348,-0.7704,17.8035,353.962
601913.04,972064.62,226022.7403,0.0048,0.0027,-0.004,0.4807,-0.7662,17.8118,353.988
601913.03,972064.59,226027.7354,-0.0076,-0.002,-0.0131,0.4457,-0.7476,17.8096,353.965
601913.05,972064.59,226032.7305,0.0042,-0.0063,0.0029,0.4329,-0.7383,17.8064,353.992
601913.02,972064.6,226037.7256,0.0029,0.0045,-0.0062,0.4518,-0.7465,17.8066,354.032
601913.04,972064.6,226042.7208,0.0065,-0.0034,-0.0048,0.4399,-0.75,17.8082,354.011
601913.02,972064.58,226047.7159,-0.0107,0.0029,-0.002,0.4332,-0.7508,17.8066,354.03
601913.0,972064.56,226052.711,0.0021,-0.006,-0.002,0.439,-0.7506,17.8147,354.021
601913.01,972064.56,226057.7061,-0.0013,-0.0033,-0.0022,0.4621,-0.7417,17.8146,353.998
601913.02,972064.54,226062.7012,0.0023,0.0027,-0.0049,0.4025,-0.7279,17.8248,353.963
601913.04,972064.54,226067.6963,0.0045,-0.0002,-0.0074,0.3878,-0.7244,17.8282,353.926
601913.05,972064.55,226072.6914,0.0033,-0.0014,-0.0032,0.382,-0.7212,17.8297,353.897
601913.0,972064.52,226077.6865,0.0019,-0.0012,-0.0011,0.3867,-0.7255,17.8293,353.975
601912.99,972064.52,226082.6816,-0.0005,-0.0005,-0.0006,0.3854,-0.7246,17.8303,353.995
601912.99,972064.54,226087.6767,0.0008,0.002,-0.0,0.3872,-0.7242,17.8313,354.0
601913.0,972064.54,226092.6718,0.0022,0.0003,-0.0005,0.3875,-0.7285,17.8317,354.034
601913.02,972064.54,226097.6669,0.0033,0.0006,-0.0037,0.3869,-0.7264,17.8324,353.993
601913.04,972064.55,226102.662,0.0016,0.0001,-0.0026,0.386,-0.7247,17.8334,353.971
601913.01,972064.55,226107.6572,0.002,-0.0025,-0.002,0.3895,-0.7164,17.8342,353.993
601913.02,972064.53,226112.6523,0.0015,-0.0004,-0.0013,0.384,-0.7249,17.8333,353.987
601913.02,972064.54,226117.6474,0.0002,0.0016,0.0013,0.3865,-0.7264,17.8358,354.033
601913.0,972064.56,226122.6425,-0.0012,0.0006,0.0008,0.3866,-0.726,17.8368,354.084
601913.0,972064.57,226127.6376,0.0005,0.0009,-0.0013,0.3879,-0.727,17.8364,354.066
601913.0,972064.57,226132.6327,0.0007,-0.0,-0.0015,0.3867,-0.7265,17.8374,354.046
601913.02,972064.58,226137.6278,0.0015,0.0014,0.0009,0.3882,-0.7286,17.8364,354.051
601913.01,972064.61,226142.6229,0.0008,0.0001,-0.0008,0.3874,-0.7274,17.8386,354.109
601913.02,972064.6,226147.618,0.0024,-0.0002,-0.0132,0.3881,-0.7281,17.8391,353.979
601913.05,972064.61,226152.6131,0.0012,0.001,-0.0072,0.3872,-0.728,17.8408,353.811
601913.05,972064.59,226157.6082,0.0002,-0.0009,0.0016,0.387,-0.7286,17.8418,353.788
601913.01,972064.6,226162.6034,-0.0001,-0.0006,0.0033,0.3873,-0.7284,17.8419,353.918
601913.01,972064.61,226167.5985,0.0014,0.0003,-0.0041,0.3871,-0.7288,17.8416,353.913
601913.01,972064.63,226172.5936,-0.0005,0.0004,-0.0014,0.3856,-0.7249,17.8437,353.873
601913.03,972064.64,226177.5887,0.0012,0.0011,0.0021,0.3866,-0.7283,17.8431,353.865
601913.02,972064.65,226182.5838,0.0013,0.0001,0.0027,0.3864,-0.7295,17.8437,353.948
601913.04,972064.65,226187.5789,0.0018,-0.0003,-0.0025,0.3873,-0.7289,17.8438,353.896
601913.04,972064.62,226192.574,-0.0019,-0.0021,0.0066,0.3876,-0.729,17.8451,353.942
601913.0,972064.6,226197.5691,0.0007,-0.0008,0.0079,0.3854,-0.7303,17.8451,354.087
601913.01,972064.61,226202.5642,0.0015,0.0012,0.0069,0.3861,-0.7291,17.8463,354.253
601913.02,972064.61,226207.5593,-0.0003,0.0007,0.0064,0.3853,-0.7306,17.8473,354.305
601913.0,972064.62,226212.5544,0.0002,-0.0002,-0.0007,0.3873,-0.7297,17.8472,354.371
601913.02,972064.58,226217.5495,0.0008,-0.0038,-0.0097,0.3879,-0.7315,17.8477,354.247
601913.02,972064.55,226222.5446,0.0033,-0.0005,-0.0133,0.3863,-0.7307,17.8488,354.063
601913.04,972064.55,226227.5397,0.0007,0.0002,-0.0056,0.3834,-0.7316,17.8506,353.905
601913.01,972064.59,226232.5348,-0.0011,0.0013,0.0039,0.384,-0.7305,17.8504,353.947
601913.01,972064.62,226237.5299,0.003,0.0017,-0.0035,0.3837,-0.7302,17.8508,353.958
601913.05,972064.66,226242.525,0.0017,0.0029,-0.0062,0.3837,-0.7316,17.8518,353.867
601913.02,972064.67,226247.5201,-0.0005,-0.0003,-0.0022,0.3848,-0.7314,17.8532,353.853
601913.02,972064.66,226252.5152,-0.0011,-0.0023,0.0067,0.3853,-0.7319,17.8526,353.895
601912.96,972064.62,226257.5103,-0.0013,-0.0036,0.0113,0.3871,-0.7323,17.8528,354.134
601912.97,972064.6,226262.5054,0.0023,-0.0015,-0.0009,0.3841,-0.7323,17.8531,354.228
601912.98,972064.62,226267.5005,0.0014,-0.0003,-0.0094,0.384,-0.7324,17.8544,354.163
601912.98,972064.64,226272.4956,0.0009,0.0005,-0.0021,0.3838,-0.7324,17.8547,354.081
601913.01,972064.66,226277.4908,0.0018,0.001,-0.0005,0.3848,-0.7315,17.8541,354.076
601913.05,972064.69,226282.4859,0.0056,0.0018,-0.0062,0.3856,-0.7316,17.8534,354.07
601913.03,972064.69,226287.481,0.0018,-0.0019,-0.0033,0.3837,-0.7318,17.8536,354.053
601912.97,972064.62,226292.476,-0.0012,-0.0031,-0.0004,0.3839,-0.7329,17.8555,354.077
601912.98,972064.6,226297.4712,0.0025,-0.0009,-0.0002,0.3807,-0.7325,17.8553,354.047
601913.0,972064.61,226302.4662,0.0026,0.0013,0.0016,0.3805,-0.7325,17.8551,354.115
601913.0,972064.61,226307.4613,-0.0007,-0.0018,0.0021,0.3819,-0.7321,17.8558,354.129
601912.99,972064.61,226312.4565,0.002,0.0018,-0.0041,0.3836,-0.7326,17.8572,354.124
601913.0,972064.63,226317.4516,0.0018,0.0003,-0.0013,0.384,-0.7317,17.8577,354.076
601913.0,972064.63,226322.4467,-0.0012,0.0003,0.0027,0.3818,-0.7326,17.8575,354.124
601912.98,972064.62,226327.4418,-0.0007,-0.0008,0.0002,0.384,-0.7329,17.857,354.164
601912.98,972064.6,226332.4369,0.0005,-0.0008,0.0014,0.3838,-0.7317,17.8583,354.162
601912.99,972064.58,226337.432,-0.0008,-0.0001,-0.0011,0.3837,-0.7337,17.8584,354.173
601912.96,972064.6,226342.4271,-0.0004,-0.0001,-0.0028,0.3827,-0.7326,17.86,354.162
601912.96,972064.6,226347.4222,-0.0003,0.001,-0.0051,0.3849,-0.7339,17.8594,354.078
601912.97,972064.61,226352.4173,0.0008,0.0018,0.0025,0.367,-0.7377,17.8614,354.044
601912.95,972064.62,226357.4124,-0.0016,-0.0,0.004,0.3778,-0.7354,17.8614,354.125
601912.94,972064.62,226362.4075,0.0008,-0.0005,-0.003,0.3693,-0.7347,17.8623,354.143
601912.97,972064.61,226367.4026,0.0002,-0.0006,-0.0028,0.37,-0.7355,17.8622,354.074
601912.95,972064.6,226372.3977,0.001,0.0023,-0.0022,0.3682,-0.7328,17.8639,354.086
601912.99,972064.61,226377.3928,0.0028,0.0017,-0.0036,0.3649,-0.7318,17.8637,354.049
601913.0,972064.63,226382.3879,0.0009,0.0025,0.0016,0.3709,-0.7326,17.8634,354.07
601912.99,972064.65,226387.383,-0.0011,0.0003,0.0025,0.369,-0.7341,17.8629,354.11
601912.99,972064.64,226392.3781,-0.0003,-0.003,-0.0055,0.3679,-0.735,17.8635,354.066
601912.97,972064.63,226397.3732,-0.0013,-0.0013,-0.0055,0.3689,-0.7344,17.8643,353.943
601912.96,972064.63,226402.3683,0.0001,0.0005,0.0005,0.3684,-0.7328,17.8651,353.908
601912.95,972064.64,226407.3634,0.0002,0.0018,0.0055,0.3679,-0.7331,17.8661,353.973
601912.97,972064.69,226412.3585,0.0026,0.0035,0.0047,0.3674,-0.7346,17.8656,354.06
601913.0,972064.73,226417.3536,0.0037,-0.0002,0.0009,0.3671,-0.7338,17.8671,354.127
601913.02,972064.7,226422.3487,0.0007,-0.002,-0.0004,0.3636,-0.734,17.8693,354.162
601913.02,972064.65,226427.3438,0.0005,-0.0033,-0.0047,0.3651,-0.7329,17.8683,354.116
601913.0,972064.64,226432.3389,-0.0024,0.0026,-0.0065,0.3878,-0.7352,17.8676,354.032
601912.98,972064.66,226437.334,-0.0063,-0.0033,-0.0013,0.3648,-0.7373,17.8715,353.958
601912.98,972064.63,226442.3291,-0.0005,-0.001,0.0017,0.3781,-0.7332,17.8677,353.951
601912.96,972064.64,226447.3242,0.0008,-0.0003,0.0047,0.38,-0.7325,17.8676,354.062
601912.95,972064.65,226452.3193,0.0009,0.0004,0.0059,0.3767,-0.7318,17.8686,354.197
601912.97,972064.68,226457.3144,-0.0006,0.002,0.0058,0.3788,-0.7316,17.8689,354.301
601912.97,972064.69,226462.3096,-0.0,0.0007,-0.0001,0.3781,-0.7329,17.8699,354.344
601912.96,972064.66,226467.3046,-0.0017,-0.0019,-0.0006,0.3743,-0.7291,17.8697,354.337
601912.95,972064.63,226472.2997,0.0003,-0.0012,-0.0031,0.3761,-0.732,17.8707,354.316
601912.96,972064.61,226477.2949,0.0008,0.0007,-0.003,0.3771,-0.7312,17.8712,354.271
601912.99,972064.62,226482.29,0.0019,-0.0002,-0.0016,0.3764,-0.7298,17.87,354.238
601912.97,972064.64,226487.2851,-0.001,0.0012,0.0018,0.3767,-0.7282,17.8712,354.276
601912.97,972064.62,226492.2802,0.0002,0.0005,-0.001,0.3779,-0.7286,17.87,354.287
601912.97,972064.62,226497.2753,0.0009,-0.0002,-0.0048,0.3697,-0.7252,17.8699,354.246
601912.96,972064.62,226502.2704,0.0007,0.0006,-0.0041,0.3781,-0.7255,17.8695,354.18
601912.99,972064.62,226507.2654,0.0011,0.0017,-0.002,0.3782,-0.7263,17.8697,354.138
601913.01,972064.64,226512.2605,0.0011,0.0012,-0.0017,0.3796,-0.7234,17.8692,354.119
601913.03,972064.65,226517.2556,0.0007,0.0006,0.0013,0.381,-0.7225,17.8686,354.119
601913.02,972064.63,226522.2508,-0.0035,-0.0031,-0.0016,0.379,-0.7153,17.8633,354.113
601912.99,972064.61,226527.2459,0.0009,-0.0015,-0.0066,0.3764,-0.7119,17.8614,354.064
601913.02,972064.64,226532.241,0.0026,0.0033,-0.0084,0.3759,-0.705,17.8577,353.929
601913.09,972064.71,226537.2361,0.002,0.0045,0.0001,0.3865,-0.7042,17.8568,353.847
601913.05,972064.74,226542.2312,-0.0019,0.0,0.0078,0.3867,-0.7052,17.8558,353.986
601913.04,972064.72,226547.2263,0.0027,-0.001,0.0053,0.3855,-0.7037,17.8567,354.1
601913.06,972064.74,226552.2213,0.0018,0.0018,-0.0024,0.3825,-0.7024,17.8578,354.112
601913.06,972064.78,226557.2165,-0.0012,0.0024,0.002,0.3893,-0.7014,17.8586,354.141
601913.05,972064.78,226562.2116,-0.0013,0.0026,0.0009,0.3838,-0.7021,17.8602,354.17
601913.04,972064.78,226567.2067,-0.0006,-0.0,0.0002,0.3773,-0.7008,17.8626,354.191
601913.05,972064.75,226572.2018,0.0006,-0.003,0.0007,0.375,-0.7005,17.8625,354.194
601913.02,972064.73,226577.1969,-0.0019,-0.0018,-0.0003,0.3733,-0.703,17.8633,354.207
601913.02,972064.7,226582.192,0.0018,-0.0023,-0.0072,0.3719,-0.703,17.8633,354.138
601913.03,972064.66,226587.1871,-0.0013,-0.004,-0.0101,0.3716,-0.7028,17.8643,353.978
601912.99,972064.62,226592.1822,-0.0012,-0.0005,-0.0046,0.3683,-0.7024,17.8648,353.869
601913.02,972064.62,226597.1772,0.0008,0.0013,0.0059,0.3563,-0.7027,17.8653,353.885
601913.0,972064.62,226602.1724,-0.0003,-0.0016,0.0055,0.3607,-0.703,17.8662,354.059
601913.01,972064.6,226607.1674,-0.0016,-0.0009,0.0036,0.3611,-0.7037,17.8655,354.111
601913.0,972064.62,226612.1626,0.0029,0.003,-0.005,0.361,-0.7023,17.8666,354.112
601913.05,972064.7,226617.1576,0.0035,0.0045,-0.0097,0.3608,-0.705,17.8662,353.972
601913.08,972064.75,226622.1527,0.0001,0.0018,-0.0047,0.3595,-0.7044,17.867,353.856
601913.08,972064.75,226627.1478,0.0006,-0.0012,-0.0025,0.3605,-0.704,17.8652,353.803
601913.06,972064.74,226632.1429,0.0002,0.0007,-0.0006,0.3606,-0.7049,17.8656,353.81
601913.07,972064.73,226637.138,0.0001,-0.0029,-0.001,0.3692,-0.7028,17.8654,353.805
601913.03,972064.65,226642.1331,-0.0015,-0.003,0.0014,0.3635,-0.7051,17.8667,353.844
601913.0,972064.62,226647.1282,-0.0004,0.0006,0.0043,0.3668,-0.7033,17.8656,353.903
601912.99,972064.63,226652.1233,-0.0003,-0.0004,0.0074,0.366,-0.7048,17.8649,354.022
601912.98,972064.63,226657.1184,-0.0003,0.0014,0.0001,0.3646,-0.7032,17.8659,354.077
601912.99,972064.62,226662.1135,0.0012,-0.0012,-0.0011,0.3667,-0.7045,17.8657,354.059
601912.99,972064.59,226667.1086,-0.0002,-0.0025,0.0007,0.3677,-0.7055,17.8658,354.064
601912.97,972064.58,226672.1037,-0.0003,0.0014,0.0008,0.3644,-0.7048,17.8654,354.1
601912.98,972064.6,226677.0988,0.0005,0.0002,0.0002,0.3687,-0.7036,17.8652,354.102
601912.97,972064.59,226682.0939,0.0004,0.0007,0.001,0.3756,-0.7058,17.8655,354.114
601912.98,972064.62,226687.089,0.0021,0.0027,-0.0009,0.3759,-0.7045,17.8651,354.117
601912.98,972064.62,226692.0841,-0.0009,-0.0021,0.0026,0.3759,-0.7054,17.8654,354.122
601912.97,972064.6,226697.0792,0.0007,-0.0,-0.0019,0.3769,-0.7044,17.865,354.136
601912.98,972064.59,226702.0743,0.0015,0.0006,-0.0027,0.3767,-0.7049,17.8664,354.103
601912.99,972064.61,226707.0694,-0.0001,0.0013,-0.0034,0.3771,-0.7049,17.8657,354.058
601913.0,972064.63,226712.0645,0.0022,0.0001,-0.0016,0.3773,-0.7047,17.8665,354.028
601913.02,972064.62,226717.0596,0.0,-0.0007,0.0006,0.3665,-0.7054,17.8662,354.023
601913.01,972064.61,226722.0547,-0.0004,0.0001,0.0068,0.3677,-0.7046,17.866,354.092
601913.01,972064.63,226727.0498,-0.0017,0.0005,0.0093,0.3669,-0.7064,17.8655,354.249
601913.0,972064.63,226732.0449,-0.0008,-0.0004,0.0024,0.3631,-0.706,17.8657,354.321
601912.99,972064.63,226737.04,-0.0001,0.0011,0.0012,0.3648,-0.7072,17.8656,354.353
601912.99,972064.63,226742.0351,0.001,-0.0013,0.0013,0.366,-0.7062,17.8656,354.367
601912.99,972064.63,226747.0302,0.0005,0.0003,-0.0033,0.3737,-0.7058,17.865,354.396
601913.01,972064.63,226752.0253,0.0036,-0.0003,-0.01,0.3816,-0.7045,17.8635,354.257
601913.1,972064.65,226757.0204,0.0083,0.0011,-0.0155,0.3823,-0.7072,17.8643,354.063
601913.17,972064.72,226762.0155,0.0028,-0.003,-0.0122,0.3822,-0.7078,17.864,353.91
601913.06,972064.64,226767.0106,-0.0017,-0.003,-0.004,0.384,-0.7089,17.8656,353.863
601913.06,972064.59,226772.0057,0.0045,-0.0059,-0.0037,0.4081,-0.697,17.86,353.827
601913.02,972064.57,226777.0008,-0.0018,-0.0027,0.0019,0.4038,-0.7092,17.8571,353.905
601913.05,972064.55,226781.9959,0.0006,0.0001,0.0016,0.406,-0.7104,17.8567,353.922
601913.05,972064.56,226786.991,0.0101,0.0148,-0.0106,0.4751,-0.7546,17.8605,353.949
601913.07,972064.55,226791.9861,-0.0024,0.0009,-0.0125,0.4259,-0.7505,17.9187,353.832
601913.09,972064.55,226796.9812,0.0019,0.0008,-0.0063,0.4343,-0.7457,17.9237,353.695
601913.07,972064.57,226801.9763,-0.0011,-0.0049,-0.0038,0.4436,-0.7458,17.9217,353.681
601913.06,972064.56,226806.9714,-0.0025,-0.004,-0.0003,0.4371,-0.7533,17.9215,353.669
601913.06,972064.57,226811.9665,0.0024,0.0068,0.0027,0.4261,-0.7453,17.9224,353.679
601913.08,972064.59,226816.9616,0.0012,0.0015,0.0036,0.4364,-0.7512,17.9212,353.723
601913.08,972064.59,226821.9567,-0.0007,0.0017,0.0007,0.4354,-0.7477,17.9216,353.756
601913.07,972064.58,226826.9518,-0.0005,0.0029,-0.0023,0.4319,-0.7489,17.9205,353.746
601913.07,972064.58,226831.9469,0.0032,-0.0,-0.0026,0.436,-0.7469,17.921,353.732
601913.09,972064.57,226836.942,0.0025,0.0031,-0.0014,0.4327,-0.7479,17.9204,353.726
601913.14,972064.57,226841.9371,0.0024,-0.0021,0.002,0.4391,-0.7428,17.9208,353.749
601913.12,972064.58,226846.9322,-0.0002,0.0009,0.002,0.4372,-0.7489,17.9195,353.813
601913.13,972064.59,226851.9273,0.0,0.0006,0.0007,0.437,-0.7486,17.9206,353.819
601913.11,972064.59,226856.9224,-0.0026,0.0,-0.0002,0.4393,-0.7488,17.9206,353.841
601913.08,972064.6,226861.9175,-0.0,0.0017,-0.0022,0.4375,-0.7482,17.9195,353.824
601913.1,972064.63,226866.9126,0.0012,0.0011,-0.001,0.4353,-0.7486,17.9197,353.791
601913.11,972064.64,226871.9077,-0.0,0.0002,0.0032,0.4376,-0.7482,17.919,353.82
601913.08,972064.6,226876.9028,-0.0029,-0.003,0.0075,0.438,-0.7485,17.9201,353.92
601913.07,972064.57,226881.8979,0.0016,-0.0033,0.0069,0.4405,-0.7517,17.9192,353.967
601913.09,972064.58,226886.893,-0.0006,0.0002,-0.0002,0.4429,-0.7449,17.9185,353.967
601913.09,972064.59,226891.8881,-0.0002,-0.0005,0.0012,0.4365,-0.7492,17.9185,353.978
601913.06,972064.59,226896.8832,-0.0027,-0.0,0.0025,0.436,-0.7478,17.9193,354.008
601913.04,972064.59,226901.8783,0.0007,0.0007,0.0035,0.4391,-0.7462,17.9192,354.065
601913.06,972064.6,226906.8734,0.0021,-0.0014,0.0022,0.4398,-0.7492,17.9172,354.114
601913.1,972064.58,226911.8685,0.0028,0.0007,-0.0025,0.4399,-0.7493,17.9187,354.107
601913.12,972064.58,226916.8636,0.0018,-0.0005,-0.0049,0.4359,-0.7482,17.9197,354.038
601913.14,972064.57,226921.8587,0.0029,-0.0012,-0.007,0.4356,-0.7498,17.9209,353.983
601913.12,972064.56,226926.8538,0.0021,-0.0014,-0.0031,0.434,-0.7522,17.9207,353.976
601913.12,972064.56,226931.8489,0.0003,0.0018,-0.0029,0.4447,-0.7524,17.9215,354.005
601913.08,972064.57,226936.844,0.0016,0.0025,-0.0055,0.4455,-0.7465,17.9227,354.039
601913.11,972064.58,226941.8391,0.0008,0.0058,-0.0038,0.4346,-0.7459,17.9361,354.006
601913.12,972064.6,226946.8342,-0.005,-0.0355,0.0497,0.4385,-0.7889,17.9227,354.016
601913.14,972064.61,226951.8293,0.0075,-0.0063,0.0119,0.4297,-0.7519,17.9304,353.996
601913.11,972064.61,226956.8244,0.0006,0.0061,-0.0089,0.441,-0.7647,17.9268,354.028
601913.07,972064.63,226961.8196,0.0027,0.0039,0.0037,0.4317,-0.8029,17.9241,354.088
601913.08,972064.61,226966.8147,0.0028,0.002,-0.0076,0.4446,-0.7651,17.9239,354.077
601913.08,972064.61,226971.8098,0.0039,0.0135,-0.0282,0.4421,-0.7432,17.9239,354.104
601913.07,972064.63,226976.8048,0.0047,0.0076,-0.0362,0.4327,-0.7165,17.9254,354.127
601913.06,972064.62,226981.7999,0.0049,0.0012,-0.0012,0.4467,-0.759,17.9201,354.099
601913.06,972064.61,226986.7951,-0.0105,-0.0002,-0.0044,0.4369,-0.7487,17.9183,354.068
601913.06,972064.59,226991.7902,-0.0055,-0.0007,0.0135,0.4382,-0.7492,17.9146,354.065
601913.07,972064.59,226996.7853,-0.0126,0.0044,-0.0138,0.4347,-0.7857,17.9292,354.049
601913.13,972064.58,227001.7804,0.0041,-0.0033,-0.0151,0.4337,-0.7406,17.9233,353.988
601913.13,972064.57,227006.7754,0.0125,0.0045,-0.0198,0.4254,-0.7612,17.9303,354.003
601913.13,972064.56,227011.7705,-0.0007,0.0047,-0.0295,0.4303,-0.7531,17.9342,354.025
601913.1,972064.58,227016.7657,0.0016,-0.003,0.0015,0.4332,-0.7758,17.927,354.077
601913.15,972064.61,227021.7608,0.0006,0.0005,-0.0166,0.402,-0.7734,17.9361,354.033
601913.15,972064.6,227026.7559,-0.0066,0.0115,-0.0129,0.4481,-0.737,17.9142,354.043
601913.15,972064.59,227031.751,-0.0209,0.0112,-0.0174,0.3751,-0.83,17.9389,354.013
601913.12,972064.59,227036.7461,-0.0253,0.0129,-0.0067,0.428,-0.79,17.9248,354.02
601913.14,972064.59,227041.7412,0.0213,0.003,-0.0238,0.4821,-0.7129,17.9079,353.944
601913.14,972064.59,227046.7363,0.0006,-0.0028,-0.0188,0.3958,-0.7698,17.9396,353.926
601913.14,972064.58,227051.7314,0.0069,0.018,-0.0192,0.4849,-0.7172,17.9068,353.895
601913.16,972064.61,227056.7265,0.0159,-0.0182,-0.0081,0.3871,-0.7301,17.9375,353.903
601913.15,972064.62,227061.7216,-0.0023,0.0065,0.0065,0.4876,-0.7567,17.9034,353.917
601913.14,972064.6,227066.7167,0.0189,-0.0209,0.0104,0.425,-0.7161,17.9241,353.922
601913.15,972064.61,227071.7118,-0.0139,0.0161,-0.0161,0.4144,-0.7939,17.9305,353.933
601913.15,972064.62,227076.7069,0.0147,-0.0039,-0.0212,0.4509,-0.7345,17.9152,353.944
601913.14,972064.61,227081.702,0.0218,-0.0142,-0.0121,0.4042,-0.751,17.9322,353.936
601913.12,972064.56,227086.6971,-0.0154,0.011,-0.019,0.4444,-0.7858,17.9185,353.902
